Ticker,Returns_multiple,RS_Rating
SPGI,0.8794121147533939,46.71968190854871
CRM,0.7948522550599585,34.990059642147116
SBAC,0.6984753098223238,18.09145129224652
SLB,0.7370447748386705,23.45924453280318
STX,1.7916916526780593,98.80715705765407
SRE,0.8571267029479525,43.538767395626245
NOW,0.8865696724134496,47.912524850894634
SHW,0.7939799795931561,34.791252485089466
SPG,0.9771440480344024,65.20874751491054
SWKS,0.6713483280870105,14.7117296222664
SJM,0.7656413682236163,29.4234592445328
SW,0.8149092200453648,37.17693836978131
SNA,1.0308496920696677,72.36580516898609
SOLV,0.8636110585448874,44.93041749502982
SO,0.8874756676645998,48.31013916500994
LUV,0.9566693478332702,61.63021868787276
SWK,0.6646096619580847,13.320079522862823
SBUX,0.7559708574679485,27.634194831013914
STT,1.1090135103701904,80.31809145129225
STLD,1.0440931453086826,73.95626242544732
STE,0.8734713898270537,46.3220675944334
SYK,0.8798486805261584,46.91848906560636
SMCI,0.8612821739775925,44.333996023856855
SYF,1.299991018977791,91.65009940357854
SNPS,0.7146637545416737,20.278330019880716
SYY,0.9076597807184948,54.07554671968191
TMUS,1.001872183379311,68.19085487077535
TROW,0.8509642782511639,41.94831013916501
TTWO,1.3669536400745619,93.43936381709742
TPR,2.170746823953352,99.60238568588468
TRGP,0.9212273586589407,56.063618290258454
TGT,0.5167030923712631,3.3797216699801194
TEL,1.2320924417958679,89.46322067594433
TDY,1.0901740172045562,79.12524850894633
TER,0.7436154668656099,24.652087475149106
TSLA,1.5591099486178355,96.22266401590457
TXN,0.7655754239712391,29.22465208747515
TPL,0.9073776976410566,53.87673956262425
TXT,0.793478874788351,34.59244532803181
TMO,0.6658920033401947,13.518886679920477
TJX,1.0104727409277126,69.98011928429423
TKO,1.4067714913016993,94.63220675944333
TTD,0.3574298765023054,0.7952286282306162
TSCO,0.9127877661200311,54.67196819085487
TT,0.9081089587287793,54.27435387673957
TDG,0.8860467988025202,47.514910536779325
